Image,Class,X_min,Y_min,X_max,Y_max
000565.png,car,552,182,583,201
000566.png,car,400,166,450,205
000566.png,truck,562,122,667,200
000569.png,car,375,184,426,217
000571.png,car,541,163,589,203
000572.png,car,169,192,392,312
000572.png,car,0,217,96,301
000572.png,car,571,176,614,212
000572.png,car,350,180,448,243
000572.png,truck,452,155,527,223
000575.png,car,152,198,399,327
000575.png,car,0,296,53,374
000575.png,car,446,187,503,228
000576.png,car,234,191,306,242
000576.png,car,751,181,792,205
000576.png,car,182,179,259,227
000577.png,car,362,190,523,306
000577.png,car,621,186,656,212
000577.png,truck,564,176,614,235
000577.png,car,688,185,723,208
000577.png,car,655,186,688,211
000577.png,truck,492,170,572,256
000578.png,car,691,187,818,273
000578.png,car,569,190,699,271
000578.png,car,800,186,846,236
000579.png,car,814,195,1241,373
000579.png,car,459,176,507,206
000579.png,truck,0,126,386,372
000581.png,car,548,202,589,241
000582.png,car,511,180,551,207
000582.png,car,140,179,216,213
000582.png,car,331,168,475,271
000582.png,car,211,185,241,206
000582.png,car,587,172,625,210
000584.png,car,441,185,504,236
000585.png,car,520,178,551,203
000585.png,car,423,183,473,219
000585.png,car,564,175,617,225
000588.png,car,0,180,203,342
000588.png,car,622,178,702,238
000589.png,car,14,182,250,291
000589.png,car,223,169,317,233
000593.png,car,569,180,606,207
000594.png,car,577,175,636,228
000594.png,car,368,183,421,214
000595.png,car,185,132,496,332
000595.png,car,484,149,554,240
000597.png,car,957,152,1241,346
000597.png,car,111,192,410,368
000597.png,car,695,174,765,235
000597.png,car,401,188,498,272
000597.png,car,781,173,828,210
000597.png,car,474,183,535,241
000597.png,car,517,177,566,214
000601.png,car,278,171,339,212
000602.png,car,462,178,508,213
000603.png,car,741,176,847,270
000603.png,car,703,176,770,240
000603.png,car,389,178,442,210
000605.png,car,315,174,359,200
000605.png,car,415,182,511,254
000605.png,car,543,179,575,200
000605.png,car,589,178,632,214
000607.png,car,582,178,618,202
000610.png,car,403,180,459,217
000610.png,car,509,175,533,194
000611.png,car,597,173,631,202
000611.png,car,317,185,370,217
000612.png,car,0,197,247,349
000612.png,car,50,185,302,287
000612.png,car,239,180,390,275
000612.png,car,705,192,814,268
000612.png,car,353,177,440,239
000614.png,car,31,188,327,342
000614.png,car,790,174,1241,371
000616.png,car,330,183,475,291
000616.png,car,531,172,582,203
000616.png,car,480,179,542,230
000617.png,car,239,182,277,202
000617.png,car,605,179,729,274
000617.png,car,559,184,610,227
000618.png,car,561,174,682,277
000619.png,car,109,188,399,357
000619.png,car,479,167,540,210
000619.png,car,538,164,566,187
000620.png,car,252,178,662,374
000620.png,car,617,180,825,314
000620.png,car,815,179,928,261
000620.png,car,1149,219,1241,373
000620.png,car,959,179,1020,216
000620.png,car,1128,193,1207,256
000620.png,car,1042,173,1077,196
000624.png,car,0,231,259,372
000624.png,car,425,182,522,245
000624.png,car,655,192,725,237
000626.png,car,758,174,912,261
000626.png,car,1050,277,1241,370
000626.png,car,557,181,611,219
000628.png,car,0,211,166,370
000628.png,car,413,188,466,232
000628.png,car,311,191,430,259
000628.png,car,774,154,878,194
000629.png,car,362,193,450,260
000629.png,car,437,176,469,211
000631.png,car,739,194,901,288
000631.png,car,882,181,945,236
000631.png,car,657,181,690,207
000637.png,car,1054,227,1223,365
000637.png,car,128,180,273,239
000637.png,car,806,175,1096,353
000637.png,car,749,183,837,264
000637.png,car,690,177,762,240
000638.png,car,995,152,1241,369
000638.png,car,557,172,673,282
000638.png,car,856,177,1034,301
000639.png,car,841,137,1241,369
000639.png,car,739,183,908,308
000639.png,car,656,179,737,241
000639.png,car,368,185,435,243
000639.png,car,559,180,601,212
000641.png,car,88,216,172,289
000641.png,car,1018,160,1241,240
000641.png,car,569,171,629,220
000641.png,car,624,166,657,198
000641.png,car,236,212,287,260
000642.png,car,0,190,132,273
000642.png,car,338,177,399,213
000642.png,car,544,171,720,324
000642.png,car,418,178,457,204
000643.png,car,597,184,675,255
000643.png,car,744,178,885,251
000643.png,car,0,199,94,296
000643.png,car,392,189,469,231
000643.png,car,296,189,371,232
000644.png,car,522,178,579,213
000645.png,car,328,177,450,225
000645.png,car,556,169,591,198
000647.png,car,631,181,702,239
000647.png,car,705,185,735,207
000648.png,car,0,217,326,372
000648.png,car,495,185,552,224
000648.png,car,301,173,456,301
000648.png,truck,301,173,456,300
000649.png,car,0,201,170,309
000649.png,car,193,182,321,253
000649.png,car,436,180,503,211
000649.png,car,317,189,386,232
000649.png,car,371,184,430,224
000649.png,car,371,182,431,213
000650.png,car,288,187,368,226
000651.png,car,121,186,383,295
000651.png,car,581,179,636,220
000651.png,car,252,158,467,263
000651.png,car,94,183,194,239
000651.png,car,450,166,502,225
000652.png,car,566,175,623,229
000652.png,car,185,200,371,296
000654.png,car,536,182,571,208
000655.png,car,510,180,554,212
000655.png,car,208,179,299,228
000655.png,car,400,178,435,198
000655.png,car,573,180,625,225
000655.png,car,461,173,492,189
000658.png,car,404,180,461,219
000659.png,car,172,184,254,225
000661.png,car,721,182,822,250
000661.png,car,893,180,1036,252
000662.png,car,0,223,353,370
000662.png,car,374,195,419,229
000666.png,car,389,177,445,240
000666.png,car,262,169,399,264
000666.png,car,422,171,481,219
000667.png,car,758,179,1010,335
000667.png,car,111,185,427,370
000667.png,car,955,176,1241,373
000667.png,car,672,178,736,230
000667.png,truck,391,123,527,253
000672.png,car,0,197,390,372
000673.png,car,247,180,438,299
000673.png,car,864,164,897,198
000676.png,car,506,173,565,219
000677.png,car,743,176,955,313
000677.png,car,0,202,167,300
000677.png,car,705,175,788,250
000677.png,car,348,191,446,264
000677.png,car,673,174,728,220
000677.png,car,438,179,498,234
000678.png,car,333,193,464,281
000679.png,car,514,174,594,239
000684.png,car,204,198,362,280
000684.png,car,347,192,432,249
000684.png,car,422,178,480,226
000685.png,car,906,179,1240,371
000685.png,car,657,179,861,304
000685.png,car,73,196,279,316
000685.png,car,580,171,679,249
000685.png,car,548,178,595,229
000685.png,car,318,184,358,234
000685.png,car,246,181,331,255
000685.png,car,454,174,488,206
000686.png,car,0,219,144,357
000686.png,car,673,170,798,235
000686.png,car,345,180,488,231
000690.png,car,483,187,540,231
000690.png,car,0,237,144,369
000691.png,car,661,182,758,248
000691.png,car,230,192,344,273
000691.png,car,632,176,676,212
000691.png,car,91,192,344,274
000691.png,car,1190,159,1241,373
000691.png,car,300,185,402,257
000692.png,car,0,197,190,324
000692.png,car,724,189,895,307
000692.png,car,832,180,1242,372
000692.png,car,0,222,40,365
000692.png,car,648,171,689,207
000692.png,car,673,172,745,240
000692.png,car,453,171,523,210
000692.png,truck,833,180,1241,372
000694.png,car,780,200,1054,341
000694.png,car,1051,259,1240,370
000694.png,car,469,169,545,215
000694.png,car,334,176,444,312
000694.png,car,0,133,346,371
000694.png,car,684,177,747,235
000694.png,car,725,185,838,274
000697.png,car,11,189,121,227
000698.png,car,902,142,1241,340
000699.png,car,753,189,933,275
000699.png,car,137,178,249,225
000700.png,car,294,183,400,243
000704.png,car,753,169,1059,346
000704.png,car,0,241,272,373
000704.png,car,657,167,714,218
000706.png,car,695,189,785,252
000706.png,car,525,182,563,211
000707.png,car,527,181,563,213
000707.png,car,367,192,495,275
000712.png,car,240,188,341,252
000712.png,car,907,172,946,193
000713.png,car,436,173,517,205
000713.png,car,210,176,336,219
000713.png,car,363,165,450,201
000713.png,car,637,171,669,188
000713.png,car,566,174,627,202
000713.png,car,672,172,705,190
000714.png,car,497,192,654,276
000714.png,car,191,199,359,263
000714.png,truck,368,171,520,269
000714.png,car,102,202,219,259
000714.png,car,761,175,832,231
000717.png,car,399,187,521,264
000717.png,car,678,198,761,250
000718.png,car,559,166,592,194
000719.png,car,0,192,111,343
000719.png,car,12,159,292,316
000719.png,car,353,175,445,229
000719.png,car,260,173,418,249
000719.png,car,259,175,339,255
000719.png,truck,1116,150,1241,265
000723.png,car,489,184,539,222
000724.png,car,567,167,615,214
000728.png,car,0,205,275,373
000728.png,car,303,191,433,282
000728.png,car,467,182,511,216
000729.png,car,0,198,173,361
000729.png,car,29,181,291,282
000729.png,car,664,174,733,225
000729.png,car,227,173,423,251
000729.png,car,300,173,423,251
000732.png,car,586,179,639,219
000732.png,car,274,181,446,254
000733.png,car,582,172,637,223
000733.png,car,333,182,397,220
000735.png,car,227,194,371,269
000735.png,car,518,173,566,199
000737.png,car,0,172,264,324
000737.png,truck,749,5,1240,370
000737.png,car,279,174,446,245
000737.png,car,660,176,722,223
000737.png,car,191,183,344,252
000740.png,car,798,198,1242,370
000740.png,car,414,180,649,299
000741.png,car,10,199,415,374
000741.png,car,490,182,544,226
000741.png,car,349,179,490,266
000741.png,car,562,182,620,223
000743.png,car,582,175,637,225
000743.png,car,214,173,272,200
000745.png,truck,0,62,360,373
000745.png,car,400,172,491,236
000745.png,car,571,176,618,216
000747.png,car,464,181,515,213
000748.png,car,125,196,253,250
000748.png,car,568,179,615,218
000748.png,car,341,187,391,216
000749.png,car,851,189,1241,375
000749.png,car,686,179,775,242
000749.png,car,763,178,829,217
000749.png,car,638,179,667,199
000750.png,car,455,185,530,244
000750.png,car,334,186,425,241
000750.png,car,540,179,567,202
000752.png,car,0,181,291,373
000752.png,car,430,182,511,249
000752.png,car,198,179,342,257
000752.png,car,557,181,608,221
000752.png,car,330,184,370,218
000755.png,car,597,188,677,253
000755.png,car,299,188,365,227
000755.png,car,399,180,445,204
000755.png,car,534,182,568,206
000756.png,car,0,201,203,294
000756.png,car,0,304,129,376
000756.png,car,310,193,419,274
000756.png,car,574,179,610,209
000756.png,car,281,181,355,234
000756.png,car,420,181,482,230
000758.png,car,566,170,616,215
000758.png,car,281,166,334,193
000762.png,car,333,185,469,265
000762.png,car,3,185,112,226
000762.png,car,496,171,542,211
000762.png,car,255,179,293,201
000762.png,car,584,172,623,209
000762.png,car,542,175,569,195
000764.png,car,1059,185,1154,222
000765.png,car,0,223,287,365
000765.png,car,440,171,512,210
000766.png,car,824,108,1241,371
000768.png,car,165,191,420,338
000768.png,car,0,206,85,310
000768.png,car,458,184,533,238
000768.png,car,13,185,167,257
000768.png,car,133,186,271,270
000768.png,car,579,177,621,211
000768.png,car,359,181,422,231
000768.png,car,423,183,466,214
000772.png,car,1139,180,1241,267
000772.png,car,900,174,1034,230
000772.png,truck,442,157,662,252
000772.png,car,1104,188,1162,224
000773.png,car,582,171,610,195
000776.png,car,568,190,705,268
000776.png,car,687,188,750,243
000776.png,car,787,180,853,230
000776.png,car,737,186,785,226
000778.png,car,765,185,977,307
000778.png,car,244,187,448,329
000778.png,car,699,165,815,253
000778.png,car,415,180,482,263
000779.png,car,668,179,909,266
000780.png,car,791,179,1120,371
000780.png,car,710,165,847,275
000780.png,car,304,185,415,268
000780.png,car,10,198,277,352
000780.png,car,445,178,499,218
000780.png,car,380,177,441,237
000786.png,car,513,185,555,216
000793.png,car,463,182,543,239
000793.png,truck,209,157,395,270
000793.png,car,604,172,641,204
000795.png,car,756,188,906,282
000795.png,car,475,183,539,226
000795.png,car,720,183,805,245
000795.png,car,688,174,720,201
000795.png,car,991,173,1199,220
000796.png,car,0,223,140,370
000796.png,car,301,195,473,308
000796.png,car,115,202,311,325
000796.png,car,439,171,522,254
000796.png,car,618,178,651,204
000797.png,car,303,193,425,281
000798.png,car,1050,136,1241,243
000798.png,car,1,210,270,356
000798.png,car,998,139,1159,227
000798.png,car,920,148,1052,221
000798.png,car,259,197,394,274
000798.png,car,853,158,968,209
000798.png,car,717,178,795,245
000798.png,car,387,190,469,242
000798.png,car,660,178,695,210
000801.png,car,611,176,740,270
000801.png,truck,0,0,414,369
000802.png,car,882,214,1241,374
000802.png,car,774,190,952,289
000802.png,car,423,181,510,242
000802.png,car,693,176,734,204
000803.png,car,775,188,924,251
000803.png,car,320,181,375,212
000804.png,car,0,195,114,296
000804.png,car,436,177,532,250
000804.png,car,265,188,330,227
000805.png,car,55,188,234,285
000805.png,car,578,175,651,238
000805.png,car,223,180,434,317
000805.png,car,415,183,499,233
000807.png,car,348,184,398,213
000808.png,car,600,185,663,237
000808.png,car,646,174,681,209
000808.png,car,405,185,439,211
000809.png,car,0,204,402,373
000809.png,car,254,181,425,284
000809.png,car,665,173,754,239
000809.png,car,514,169,569,212
000809.png,car,933,237,1241,373
000815.png,car,577,174,634,229
000817.png,car,324,188,428,242
000817.png,car,29,187,327,374
000817.png,car,0,185,215,291
000818.png,car,0,213,390,372
000819.png,car,231,190,414,298
000819.png,car,0,214,104,303
000819.png,car,573,177,609,206
000819.png,truck,0,162,172,245
000819.png,car,403,181,480,237
000820.png,car,502,180,550,217
000821.png,car,419,189,798,315
000821.png,car,1043,197,1169,345
000824.png,car,550,177,577,199
000828.png,car,303,182,381,224
000833.png,car,1022,177,1241,370
000833.png,car,861,178,1059,301
000833.png,car,588,168,651,226
000833.png,car,798,162,929,264
000833.png,car,245,174,350,227
000833.png,car,392,177,436,207
000833.png,car,700,151,821,229
000837.png,car,247,180,356,247
000837.png,car,0,175,356,373
000837.png,car,441,182,518,246
000837.png,car,557,181,609,223
000837.png,car,344,185,382,212
000838.png,car,654,182,736,215
000839.png,car,432,179,507,236
000839.png,truck,431,179,507,236
000840.png,truck,871,58,1237,370
000843.png,car,0,215,189,375
000843.png,car,735,179,919,293
000843.png,car,175,201,360,294
000843.png,car,356,178,451,240
000844.png,car,789,177,832,204
000844.png,car,842,174,879,196
000844.png,car,898,193,998,275
000845.png,car,40,185,266,272
000845.png,car,0,213,63,322
000845.png,car,309,176,415,229
000845.png,car,209,180,330,247
000845.png,car,437,175,496,208
000846.png,car,736,182,848,251
000847.png,car,305,196,413,263
000847.png,car,403,192,459,240
000847.png,car,1115,136,1241,187
000847.png,car,450,182,495,224
000848.png,car,0,169,272,258
000848.png,car,1022,157,1231,256
000848.png,truck,806,147,968,214
000848.png,car,805,146,968,214
000848.png,car,1180,155,1241,202
000849.png,car,795,194,1123,371
000849.png,car,708,165,769,220
000849.png,car,543,166,606,219
000850.png,truck,359,137,464,267
000850.png,truck,158,128,371,304
000850.png,car,0,167,160,310
000850.png,car,459,173,504,221
000852.png,car,404,186,497,256
000852.png,car,465,172,524,230
000852.png,car,527,176,560,204
000853.png,car,0,173,80,224
000853.png,car,572,175,614,213
000853.png,car,161,177,224,209
000853.png,car,119,190,160,209
000854.png,car,239,184,318,228
000854.png,car,412,178,446,198
000855.png,car,595,175,662,238
000856.png,car,759,208,1094,371
000856.png,car,460,191,552,257
000856.png,car,1,246,265,372
000856.png,car,525,177,583,234
000859.png,car,795,182,950,287
000859.png,car,734,179,810,245
000859.png,car,628,180,659,200
000859.png,car,584,172,629,207
000863.png,car,0,210,392,371
000863.png,car,868,199,1241,373
000865.png,car,218,206,464,369
000865.png,car,535,197,571,228
000867.png,car,177,192,403,327
000867.png,car,875,165,979,223
000867.png,car,969,158,1107,224
000867.png,car,377,184,478,264
000867.png,car,667,176,744,234
000867.png,car,476,172,543,221
000867.png,car,0,203,29,230
000867.png,car,832,167,891,215
000867.png,car,1074,135,1241,227
000868.png,car,744,180,875,259
000868.png,car,378,181,425,202
000869.png,car,629,164,671,200
000869.png,car,558,167,599,204
000870.png,car,598,181,676,242
000870.png,car,343,182,400,217
000870.png,car,1180,179,1241,231
000871.png,car,302,182,463,294
000871.png,car,525,183,559,209
000871.png,car,589,181,632,220
000872.png,car,400,189,505,264
000877.png,truck,1085,98,1241,372
000877.png,car,374,186,432,221
000879.png,car,371,185,418,209
000882.png,car,224,181,357,244
000882.png,car,893,211,1241,371
000882.png,car,0,193,197,321
000882.png,car,747,179,957,329
000882.png,car,659,168,714,212
000882.png,car,584,172,623,200
000882.png,car,726,181,789,255
000884.png,car,863,172,1242,372
000884.png,car,452,184,549,255
000884.png,car,695,169,802,252
000884.png,car,583,181,607,198
000884.png,car,532,179,574,205
000885.png,car,693,189,839,288
000885.png,car,525,181,564,215
000885.png,car,429,182,533,256
000885.png,car,636,177,689,212
000886.png,car,580,175,636,226
000886.png,car,277,171,328,194
000887.png,truck,511,136,575,211
000887.png,car,79,190,154,219
000889.png,car,575,155,634,208
000890.png,car,731,190,876,278
000890.png,car,656,182,686,204
000890.png,car,832,178,924,233
000893.png,car,116,196,238,245
