Image,Class,X_min,Y_min,X_max,Y_max
000369.png,car,696,192,797,259
000369.png,car,374,186,488,265
000369.png,car,644,182,687,215
000369.png,car,340,185,386,228
000369.png,car,580,176,611,203
000369.png,car,465,182,526,231
000370.png,car,670,167,861,235
000370.png,car,0,203,175,310
000370.png,car,112,186,224,278
000370.png,car,136,168,318,242
000370.png,car,240,172,356,230
000370.png,car,611,165,688,205
000371.png,car,857,177,1241,372
000371.png,car,0,230,320,371
000371.png,car,696,184,817,265
000371.png,car,652,181,689,217
000372.png,car,0,197,161,262
000372.png,car,364,182,409,209
000373.png,car,0,164,244,287
000374.png,car,565,179,623,233
000374.png,car,815,168,849,187
000375.png,car,156,190,373,293
000375.png,car,616,167,647,189
000376.png,car,577,180,609,206
000376.png,car,494,183,545,227
000376.png,car,317,191,384,230
000377.png,car,772,175,1125,368
000377.png,car,190,169,409,266
000377.png,truck,701,92,874,258
000377.png,car,546,176,576,194
000378.png,car,600,168,782,234
000378.png,car,362,179,501,232
000379.png,car,0,195,107,258
000379.png,car,424,181,455,199
000379.png,car,340,187,383,210
000380.png,car,599,184,675,248
000380.png,car,1094,175,1234,222
000380.png,car,652,171,697,212
000380.png,car,369,184,408,217
000382.png,car,859,164,1097,260
000382.png,car,1139,164,1241,261
000382.png,car,624,158,715,224
000383.png,car,0,207,344,368
000385.png,car,751,202,1012,357
000385.png,car,506,183,565,225
000385.png,car,663,182,745,238
000385.png,car,559,182,584,207
000385.png,car,647,178,678,206
000386.png,car,0,180,407,374
000386.png,car,317,178,398,233
000386.png,car,424,184,505,243
000386.png,car,567,178,613,215
000386.png,car,502,184,542,217
000386.png,car,391,183,436,218
000387.png,car,574,182,636,239
000389.png,car,774,181,1174,373
000389.png,car,0,224,108,324
000389.png,car,108,191,279,281
000389.png,car,294,181,389,233
000389.png,car,654,174,696,209
000389.png,car,712,178,836,279
000389.png,car,582,174,619,200
000391.png,truck,351,110,503,259
000391.png,car,576,178,617,212
000391.png,car,240,186,334,251
000391.png,car,494,171,545,218
000391.png,truck,0,97,252,327
000392.png,car,26,185,341,284
000392.png,car,793,187,1058,354
000392.png,car,731,179,857,276
000392.png,car,0,282,81,373
000392.png,car,398,179,476,234
000392.png,car,299,183,440,245
000392.png,car,680,177,759,223
000393.png,car,696,181,827,269
000393.png,car,0,195,361,346
000393.png,car,240,179,401,252
000393.png,car,652,165,713,216
000395.png,car,786,197,1088,372
000395.png,car,130,183,346,284
000395.png,car,0,186,221,370
000395.png,car,0,293,58,372
000395.png,truck,627,160,689,217
000395.png,car,797,185,910,253
000395.png,car,295,171,449,259
000395.png,car,440,182,500,216
000395.png,car,721,178,841,232
000395.png,car,487,179,526,209
000397.png,car,881,239,1241,373
000397.png,car,655,175,736,237
000397.png,car,387,174,472,230
000400.png,truck,761,104,921,226
000400.png,car,887,170,1241,373
000400.png,car,682,177,763,232
000400.png,car,640,178,681,207
000401.png,car,0,221,357,372
000401.png,car,160,190,405,314
000401.png,car,667,173,763,245
000401.png,car,510,176,560,217
000402.png,car,388,188,503,261
000402.png,car,528,169,563,198
000402.png,car,468,172,525,224
000403.png,car,0,255,170,370
000403.png,car,437,185,517,247
000403.png,car,653,169,726,243
000404.png,car,87,193,280,292
000404.png,car,544,180,619,243
000404.png,car,0,248,57,352
000404.png,car,0,168,85,265
000404.png,car,345,182,394,218
000404.png,car,443,180,500,229
000405.png,car,523,175,736,370
000405.png,car,175,191,219,222
000406.png,car,597,172,663,233
000408.png,car,726,180,888,313
000408.png,car,187,169,391,243
000408.png,car,466,173,545,232
000408.png,car,533,175,565,213
000408.png,car,633,167,663,196
000409.png,car,544,170,716,321
000409.png,car,449,174,482,196
000410.png,car,120,170,202,208
000410.png,car,573,173,627,220
000411.png,car,964,205,1241,370
000412.png,car,829,181,1241,371
000412.png,car,96,190,350,317
000412.png,car,487,171,536,210
000413.png,car,94,181,277,277
000413.png,car,576,180,615,212
000413.png,car,358,183,431,223
000414.png,car,436,179,655,263
000415.png,car,800,198,1136,373
000415.png,car,0,198,303,373
000415.png,car,742,184,871,283
000415.png,car,663,176,752,242
000415.png,car,254,178,352,232
000415.png,car,441,180,509,224
000417.png,car,1093,154,1131,182
000418.png,car,354,176,464,219
000419.png,car,668,173,712,211
000420.png,car,0,192,338,372
000420.png,car,801,168,921,274
000420.png,car,480,166,597,256
000420.png,car,895,166,993,233
000420.png,car,345,178,461,249
000421.png,car,523,175,736,370
000421.png,car,217,190,298,224
000421.png,car,385,179,495,217
000422.png,car,167,183,356,305
000423.png,car,0,178,253,339
000423.png,car,784,199,1091,371
000423.png,car,457,185,550,256
000423.png,car,275,181,407,250
000423.png,car,584,172,640,217
000423.png,car,649,173,691,208
000424.png,car,810,175,1084,273
000424.png,car,720,180,857,253
000424.png,car,445,195,522,238
000424.png,car,342,197,408,242
000425.png,car,181,181,341,256
000425.png,car,21,197,211,300
000426.png,truck,791,99,998,313
000426.png,car,173,173,253,230
000427.png,car,600,178,684,248
000427.png,car,141,188,397,312
000427.png,car,55,186,180,247
000427.png,car,0,217,64,309
000428.png,car,544,162,583,201
000429.png,car,919,204,1241,373
000429.png,car,131,196,377,328
000429.png,car,785,183,968,296
000429.png,car,350,190,458,261
000429.png,car,435,187,493,236
000429.png,car,510,180,555,207
000429.png,car,722,180,816,251
000429.png,car,682,174,731,219
000430.png,car,0,211,169,328
000430.png,car,154,208,235,276
000430.png,car,1070,115,1142,176
000431.png,car,253,186,456,302
000431.png,car,118,192,179,233
000432.png,car,1036,157,1241,369
000432.png,truck,235,116,413,253
000432.png,car,94,174,246,245
000432.png,car,580,171,660,242
000432.png,car,697,168,758,224
000432.png,car,754,141,962,264
000432.png,car,497,173,516,189
000433.png,car,570,175,620,220
000433.png,car,115,159,185,196
000434.png,car,526,180,562,209
000435.png,car,399,188,561,300
000435.png,car,326,191,437,271
000436.png,car,767,191,1163,373
000436.png,car,0,211,347,374
000436.png,car,229,191,490,344
000436.png,car,660,180,729,232
000436.png,car,533,178,578,212
000438.png,car,412,187,489,232
000439.png,car,1025,241,1223,365
000439.png,car,697,175,751,234
000439.png,car,725,176,814,258
000439.png,car,412,179,458,199
000441.png,car,0,198,167,320
000441.png,car,136,183,323,263
000442.png,car,0,175,473,357
000442.png,car,1074,189,1241,329
000442.png,car,638,178,756,245
000442.png,car,1004,174,1094,240
000442.png,car,774,169,830,212
000442.png,car,595,171,629,191
000443.png,car,295,194,481,324
000443.png,car,680,180,803,255
000443.png,car,511,180,557,219
000443.png,car,414,183,512,253
000444.png,car,477,182,534,229
000445.png,car,71,191,302,329
000445.png,car,0,187,101,372
000445.png,car,280,178,412,242
000445.png,car,430,192,534,262
000445.png,car,589,174,647,224
000445.png,car,736,182,812,272
000445.png,truck,913,90,1110,371
000445.png,truck,0,143,138,228
000445.png,car,681,174,752,231
000445.png,car,694,184,757,252
000446.png,car,279,190,453,294
000447.png,car,574,174,627,222
000447.png,car,104,170,187,210
000448.png,car,930,148,1046,197
000449.png,car,566,173,629,229
000449.png,car,0,173,74,220
000449.png,car,99,176,175,211
000450.png,car,768,186,883,249
000450.png,car,504,142,548,183
000451.png,truck,397,163,465,227
000453.png,car,0,223,287,365
000454.png,car,448,173,490,199
000455.png,car,0,183,305,322
000455.png,car,704,190,803,262
000455.png,car,411,179,494,231
000455.png,car,552,169,586,202
000455.png,car,359,174,438,245
000455.png,car,672,179,720,223
000456.png,car,433,185,522,258
000457.png,car,538,177,570,202
000457.png,car,579,175,617,208
000458.png,car,850,181,1240,325
000458.png,car,779,186,986,262
000458.png,car,724,184,832,243
000459.png,car,0,195,336,373
000459.png,car,480,181,529,211
000460.png,car,857,172,1154,274
000462.png,car,967,176,1241,369
000462.png,car,0,180,172,275
000462.png,car,816,177,1005,295
000462.png,car,561,176,655,262
000462.png,car,744,163,905,257
000462.png,car,150,170,262,236
000463.png,car,967,224,1241,373
000463.png,car,827,177,983,243
000463.png,car,1042,175,1241,247
000463.png,car,652,173,724,226
000463.png,car,594,174,628,206
000464.png,truck,0,55,218,372
000464.png,car,231,208,440,308
000464.png,car,1149,176,1241,211
000468.png,car,543,171,721,327
000468.png,car,357,178,414,212
000468.png,car,48,188,208,261
000470.png,car,121,190,310,259
000470.png,car,286,180,388,234
000470.png,car,391,172,447,215
000471.png,car,395,182,446,215
000472.png,car,671,174,713,216
000472.png,car,511,186,562,232
000472.png,car,417,193,533,271
000472.png,car,650,170,675,199
000473.png,car,588,170,624,201
000474.png,car,0,202,104,318
000475.png,car,780,182,1020,320
000475.png,car,0,224,104,372
000475.png,car,712,178,811,257
000475.png,car,231,193,409,277
000475.png,car,672,174,737,221
000475.png,car,443,173,512,217
000476.png,car,525,177,571,213
000478.png,car,123,183,290,243
000478.png,car,526,171,578,209
000479.png,car,139,189,244,226
000479.png,car,365,180,406,201
000480.png,car,382,182,416,203
000480.png,car,336,175,382,208
000480.png,car,200,192,282,224
000481.png,car,147,189,253,232
000481.png,car,344,180,395,211
000482.png,car,930,182,1102,264
000482.png,car,742,184,857,261
000482.png,car,646,175,668,189
000483.png,car,823,174,1052,302
000483.png,car,31,190,326,319
000483.png,car,612,176,684,240
000483.png,car,1,186,155,263
000483.png,car,520,168,569,209
000484.png,car,796,169,1241,373
000484.png,car,685,194,760,250
000485.png,car,307,202,499,323
000485.png,car,665,197,743,252
000485.png,car,535,192,575,219
000485.png,car,634,190,684,229
000486.png,car,947,203,1241,369
000486.png,car,729,180,888,282
000486.png,car,319,190,427,258
000486.png,car,0,203,60,250
000486.png,car,694,180,782,237
000488.png,car,0,153,434,375
000488.png,car,676,179,837,238
000488.png,car,420,189,502,277
000488.png,car,485,185,538,238
000488.png,car,631,178,692,217
000488.png,car,0,216,66,283
000489.png,car,192,191,285,234
000490.png,car,202,187,344,235
000490.png,car,0,170,133,234
000490.png,car,534,175,576,200
000490.png,car,379,179,471,208
000491.png,car,466,182,518,229
000491.png,car,362,188,489,264
000492.png,car,45,177,416,372
000492.png,car,0,196,82,311
000492.png,car,454,179,531,240
000492.png,car,559,181,613,224
000493.png,car,829,188,1105,368
000493.png,car,567,182,620,223
000493.png,car,796,199,869,281
000493.png,car,621,182,659,206
000493.png,car,723,180,768,209
000494.png,car,275,191,374,243
000494.png,car,0,200,192,322
000494.png,car,567,182,611,222
000495.png,car,0,223,286,365
000495.png,car,856,161,983,209
000497.png,car,785,181,971,298
000497.png,car,185,166,413,319
000497.png,car,987,222,1241,371
000497.png,car,435,176,545,249
000497.png,car,762,175,829,257
000497.png,car,732,157,785,184
000497.png,car,626,167,686,213
000500.png,car,1084,188,1241,371
000500.png,car,840,162,1105,341
000500.png,car,771,177,867,274
000500.png,car,590,172,638,216
000500.png,car,460,180,497,211
000500.png,car,703,176,745,223
000500.png,car,734,170,796,250
000500.png,car,655,171,697,205
000501.png,car,227,195,378,303
000502.png,car,881,177,1159,334
000502.png,car,0,184,102,281
000502.png,car,772,163,969,274
000502.png,car,82,171,223,251
000502.png,car,560,173,661,266
000503.png,car,4,175,142,228
000503.png,car,529,173,561,199
000504.png,car,820,176,1045,271
000504.png,car,0,204,42,245
000505.png,car,1077,173,1223,359
000506.png,truck,0,170,211,294
000506.png,car,0,171,212,293
000506.png,car,577,177,606,201
000507.png,car,1,203,449,375
000510.png,car,1,214,267,346
000510.png,car,887,169,1031,250
000510.png,car,651,179,734,252
000510.png,car,1146,266,1241,372
000511.png,car,72,187,154,219
000511.png,car,15,185,76,225
000512.png,car,355,185,409,218
000513.png,car,567,175,764,357
000513.png,car,47,191,228,265
000513.png,car,1174,205,1241,371
000514.png,car,363,176,412,206
000514.png,car,292,182,346,216
000515.png,car,155,177,319,266
000515.png,car,358,184,474,271
000515.png,car,575,177,620,213
000515.png,car,0,196,123,299
000515.png,car,482,182,542,228
000515.png,car,25,188,162,242
000515.png,car,312,184,380,235
000516.png,car,0,172,111,220
000516.png,car,144,189,181,207
000516.png,car,181,179,246,206
000516.png,car,573,175,613,212
000517.png,car,358,177,485,226
000517.png,car,547,172,604,209
000519.png,car,0,179,214,331
000519.png,car,1021,187,1242,356
000519.png,car,876,186,1123,306
000519.png,car,1160,214,1241,372
000519.png,car,631,182,685,223
000519.png,car,784,174,976,273
000519.png,car,5,158,304,287
000521.png,car,468,181,495,201
000522.png,car,1147,203,1241,371
000522.png,car,565,179,668,276
000523.png,car,304,182,436,227
000524.png,car,389,185,439,220
000524.png,car,0,204,26,286
000525.png,car,549,180,589,201
000526.png,car,545,173,573,195
000527.png,car,92,183,368,341
000527.png,car,0,165,99,258
000527.png,car,370,180,450,245
000527.png,car,572,173,609,206
000527.png,car,320,181,381,232
000527.png,car,452,177,509,220
000528.png,car,940,212,1241,371
000528.png,car,554,185,597,220
000528.png,car,482,178,557,233
000528.png,car,626,182,659,208
000529.png,car,342,175,455,225
000529.png,car,190,192,328,260
000529.png,car,452,183,514,208
000530.png,car,533,163,576,204
000531.png,car,853,176,1000,242
000531.png,car,258,190,408,261
000531.png,car,1091,166,1185,239
000531.png,car,974,165,1095,240
000531.png,truck,114,169,271,264
000531.png,truck,1180,97,1241,255
000531.png,car,500,175,565,219
000535.png,car,1059,186,1153,222
000536.png,car,544,170,716,321
000536.png,car,442,175,476,199
000537.png,car,352,189,398,211
000539.png,car,0,200,34,239
000540.png,car,581,176,639,226
000540.png,car,49,188,225,269
000540.png,truck,721,101,931,288
000540.png,car,283,183,420,256
000540.png,car,499,180,565,231
000540.png,car,401,182,463,243
000541.png,car,752,184,954,372
000541.png,car,1,216,401,372
000541.png,car,381,191,499,267
000541.png,car,660,185,743,245
000541.png,truck,910,0,1241,370
000541.png,car,629,179,664,210
000542.png,car,363,187,480,267
000542.png,car,535,179,562,202
000542.png,car,295,181,343,205
000543.png,car,0,199,170,315
000543.png,car,354,191,455,255
000545.png,car,1013,175,1241,249
000545.png,car,683,197,748,232
000546.png,car,1048,196,1215,321
000548.png,car,688,176,805,266
000548.png,car,0,249,124,372
000548.png,car,342,185,448,256
000548.png,car,462,181,512,218
000549.png,car,0,206,132,318
000549.png,car,267,180,389,242
000549.png,car,4,180,205,289
000551.png,car,720,180,778,228
000552.png,car,718,164,855,261
000553.png,car,0,193,200,337
000553.png,car,752,206,1059,372
000553.png,car,136,222,461,373
000553.png,car,943,238,1241,370
000553.png,car,698,184,814,277
000553.png,car,564,183,622,231
000553.png,car,370,192,493,287
000553.png,car,522,181,560,211
000553.png,car,200,188,279,223
000554.png,car,666,176,765,249
000554.png,car,223,182,374,262
000554.png,car,352,168,467,228
000554.png,car,439,174,500,219
000555.png,car,96,196,189,234
000555.png,car,215,192,269,213
000556.png,car,523,181,562,212
000556.png,car,419,185,492,215
000557.png,car,0,220,347,369
000557.png,car,372,187,505,278
000557.png,car,246,164,394,255
000557.png,car,519,171,571,218
000557.png,car,587,172,644,222
000557.png,car,487,174,522,205
000558.png,car,0,185,328,358
000558.png,car,306,181,377,228
000558.png,car,359,190,466,254
000558.png,car,573,176,612,209
000561.png,car,765,185,1015,323
000562.png,car,182,194,433,349
000562.png,car,528,179,564,204
000562.png,car,588,177,632,214
000564.png,car,248,195,500,357
000564.png,car,547,180,608,223
000565.png,car,552,182,583,201
000566.png,car,400,166,450,205
000566.png,truck,562,122,667,200
000567.png,car,841,177,988,280
000567.png,car,598,178,692,252
000567.png,car,681,183,726,232
000568.png,car,609,172,634,190
000569.png,car,375,184,426,217
000571.png,car,541,163,589,203
000572.png,car,169,192,392,312
000572.png,car,0,217,96,301
000572.png,car,571,176,614,212
000572.png,car,350,180,448,243
000572.png,truck,452,155,527,223
000573.png,car,74,192,285,266
000573.png,car,261,179,369,237
000573.png,car,386,173,453,216
000573.png,car,464,173,512,201
000573.png,car,328,178,385,227
000573.png,car,327,176,405,224
000575.png,car,152,198,399,327
000575.png,car,0,296,53,374
000575.png,car,446,187,503,228
000576.png,car,234,191,306,242
000576.png,car,751,181,792,205
000576.png,car,182,179,259,227
000577.png,car,362,190,523,306
000577.png,car,621,186,656,212
000577.png,truck,564,176,614,235
000577.png,car,688,185,723,208
000577.png,car,655,186,688,211
000577.png,truck,492,170,572,256
000578.png,car,691,187,818,273
000578.png,car,569,190,699,271
000578.png,car,800,186,846,236
000579.png,car,814,195,1241,373
